"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"3" "Rams D/ST" "-0.99-16.57" 25.75 2.44 1.4 0.7 0 0.22 "#6" 16.57 -0.99 8.78 77.0884 5 0 363.9 5 -1 6.96
"4" "Texans D/ST" "2.11-12.63" 22.54 2.45 0.81 0.85 0.02 0.19 "#13" 12.63 2.11 5.26 27.6676 5 0 347.208 4 0 6.95
"9" "Chiefs D/ST" "2.77-13.65" 19.43 2.43 0.96 0.59 0.08 0.21 "#30" 13.65 2.77 5.44 29.5936 5 0 331.036 4 0 6.95
"3" "Patriots D/ST" "2.01-13.89" 19.75 2.08 1.07 0.54 0.04 0.26 "#15" 13.89 2.01 5.94 35.2836 5 0 332.7 4 0 6.94
"11" "Texans D/ST" "1.84-13.54" 21.7 2.42 1.02 0.68 0.02 0.18 "#21" 13.54 1.84 5.85 34.2225 5 0 342.84 4 0 6.94
"13" "Dolphins D/ST" "1.84-14.24" 19.34 2.5 0.82 0.66 0.02 0.24 "#32" 14.24 1.84 6.2 38.44 5 0 330.568 4 0 6.94
"17" "Dolphins D/ST" "1.84-14.24" 19.34 2.5 0.82 0.66 0.02 0.24 "#32" 14.24 1.84 6.2 38.44 5 0 330.568 4 0 6.94
"8" "49ers D/ST" "2.78-14.04" 18.21 2.21 0.84 0.71 0.03 0.26 "#31" 14.04 2.78 5.63 31.6969 5 0 324.692 4 0 6.93
"3" "Jets D/ST" "3.81-12.03" 16.64 1.83 0.8 0.63 0.05 0.19 "#30" 12.03 3.81 4.11 16.8921 4 1 316.528 4 0 6.93
"2" "Dolphins D/ST" "2.62-12.70" 20.86 2.22 0.94 0.7 0.04 0.22 "#29" 12.7 2.62 5.04 25.4016 5 0 338.472 4 0 6.9
"16" "Vikings D/ST" "1.21-13.79" 21.74 2.18 0.98 0.62 0.04 0.24 "#15" 13.79 1.21 6.29 39.5641 5 0 343.048 4 0 6.9
"4" "Chiefs D/ST" "2.57-12.01" 22.06 2.69 0.93 0.64 0.02 0.17 "#17" 12.01 2.57 4.72 22.2784 5 0 344.712 4 0 6.89
"7" "Cardinals D/ST" "2.93-12.21" 20.64 2.06 1.26 0.54 0.04 0.19 "#17" 12.21 2.93 4.64 21.5296 5 0 337.328 4 0 6.88
"6" "Ravens D/ST" "2.57-13.57" 15.53 2.01 0.84 0.53 0.08 0.16 "#24" 13.57 2.57 5.5 30.25 4 1 310.756 4 0 6.87
"13" "Chargers D/ST" "1.82-13.86" 25.61 2.26 1.26 0.74 0.02 0.26 "#9" 13.86 1.82 6.02 36.2404 5 0 363.172 5 -1 6.86
"16" "Jets D/ST" "2.64-12.22" 22.24 2.78 1.06 0.6 0.02 0.12 "#10" 12.22 2.64 4.79 22.9441 5 0 345.648 4 0 6.86
"7" "Lions D/ST" "1.58-14.12" 24.33 2.6 1.19 0.84 0 0.2 "#22" 14.12 1.58 6.27 39.3129 5 0 356.516 5 -1 6.86
"5" "Eagles D/ST" "2.73-13.07" 21.28 2.01 0.91 0.89 0.02 0.2 "#20" 13.07 2.73 5.17 26.7289 5 0 340.656 4 0 6.85
"3" "Eagles D/ST" "2.66-14.66" 17.87 2.29 0.96 0.82 0.02 0.16 "#13" 14.66 2.66 6 36 5 0 322.924 4 0 6.85
"5" "Jets D/ST" "1.59-13.61" 20.71 2.33 1.01 0.72 0.04 0.16 "#17" 13.61 1.59 6.01 36.1201 5 0 337.692 4 0 6.83
"4" "Raiders D/ST" "1.60-13.56" 25.62 3.24 0.98 0.69 0.11 0.17 "#30" 13.56 1.6 5.98 35.7604 5 0 363.224 5 -1 6.82
"7" "Jaguars D/ST" "2.92-13.74" 18.6 2.27 0.75 0.8 0 0.24 "#14" 13.74 2.92 5.41 29.2681 5 0 326.72 4 0 6.81
"5" "Saints D/ST" "1.23-14.53" 25.09 3.2 0.82 0.82 0.03 0.21 "#21" 14.53 1.23 6.65 44.2225 5 0 360.468 5 -1 6.8
"11" "Chargers D/ST" "1.22-14.16" 25.66 2.28 1.2 0.58 0.08 0.3 "#17" 14.16 1.22 6.47 41.8609 5 0 363.432 5 -1 6.8
"17" "Chargers D/ST" "1.22-14.16" 25.66 2.28 1.2 0.58 0.08 0.3 "#17" 14.16 1.22 6.47 41.8609 5 0 363.432 5 -1 6.8
"9" "Panthers D/ST" "0.45-14.95" 29.49 3.05 1.23 0.86 0.03 0.25 "#12" 14.95 0.45 7.25 52.5625 6 -1 383.348 5 -1 6.79
"3" "Cowboys D/ST" "2.21-13.19" 21.76 2.27 0.93 0.66 0 0.22 "#18" 13.19 2.21 5.49 30.1401 5 0 343.152 4 0 6.77
"7" "Chiefs D/ST" "1.05-14.25" 28.63 2.58 1.36 0.98 0.03 0.24 "#16" 14.25 1.05 6.6 43.56 6 -1 378.876 5 -1 6.76
"4" "Patriots D/ST" "1.90-14.32" 23.11 2.4 1.25 0.72 0.04 0.22 "#22" 14.32 1.9 6.21 38.5641 5 0 350.172 5 -1 6.74
"13" "Browns D/ST" "0.21-15.59" 20.24 2.12 1.04 0.66 0 0.2 "#14" 15.59 0.21 7.69 59.1361 5 0 335.248 4 0 6.72
"14" "Cardinals D/ST" "2.60-11.60" 22.75 2.2 1.28 0.5 0.06 0.14 "#15" 11.6 2.6 4.5 20.25 5 0 348.3 4 0 6.72
"9" "Steelers D/ST" "1.96-12.64" 22.41 2.16 0.92 0.57 0.04 0.25 "#11" 12.64 1.96 5.34 28.5156 5 0 346.532 4 0 6.72
"3" "Seahawks D/ST" "0.61-14.99" 24.05 2.87 0.95 0.64 0.02 0.27 "#26" 14.99 0.61 7.19 51.6961 5 0 355.06 5 -1 6.71
"12" "Steelers D/ST" "1.84-12.72" 22.54 2.5 1.24 0.38 0.06 0.14 "#17" 12.72 1.84 5.44 29.5936 5 0 347.208 4 0 6.7
"4" "Browns D/ST" "1.50-12.98" 21.34 2.02 0.9 0.77 0.04 0.21 "#23" 12.98 1.5 5.74 32.9476 5 0 340.968 4 0 6.7
"4" "Cowboys D/ST" "0.94-14.94" 23.07 2.05 1.41 0.78 0 0.21 "#15" 14.94 0.94 7 49 5 0 349.964 5 -1 6.69
"11" "Jaguars D/ST" "2.19-13.85" 23.52 2.75 1.08 0.66 0.06 0.22 "#9" 13.85 2.19 5.83 33.9889 5 0 352.304 5 -1 6.67
"5" "Chiefs D/ST" "0.73-14.59" 29.09 3.58 0.92 0.99 0 0.21 "#28" 14.59 0.73 6.93 48.0249 6 -1 381.268 5 -1 6.66
"7" "Vikings D/ST" "2.75-13.35" 18.25 2.3 0.85 0.65 0.02 0.22 "#29" 13.35 2.75 5.3 28.09 5 0 324.9 4 0 6.66
"5" "Bills D/ST" "2.42-12.00" 21.78 1.93 0.89 0.63 0 0.28 "#24" 12 2.42 4.79 22.9441 5 0 343.256 4 0 6.65
"14" "Lions D/ST" "1.87-12.31" 22.68 2.24 0.96 0.7 0.06 0.16 "#31" 12.31 1.87 5.22 27.2484 5 0 347.936 4 0 6.64
"8" "Ravens D/ST" "2.35-13.51" 19.52 2.39 0.97 0.67 0.06 0.14 "#7" 13.51 2.35 5.58 31.1364 5 0 331.504 4 0 6.63
"6" "Giants D/ST" "2.35-12.25" 21.59 1.8 0.79 0.55 0.05 0.34 "#19" 12.25 2.35 4.95 24.5025 5 0 342.268 4 0 6.62
"13" "Jets D/ST" "1.20-14.62" 20.09 2.1 1.04 0.7 0.04 0.16 "#24" 14.62 1.2 6.71 45.0241 5 0 334.468 4 0 6.62
"8" "Cardinals D/ST" "2.53-12.99" 19.18 2.29 0.77 0.64 0.06 0.23 "#27" 12.99 2.53 5.23 27.3529 5 0 329.736 4 0 6.61
"15" "Dolphins D/ST" "0.68-14.58" 24.07 1.97 1.04 0.98 0.02 0.26 "#20" 14.58 0.68 6.95 48.3025 5 0 355.164 5 -1 6.61
"6" "Chargers D/ST" "2.25-12.45" 21.23 1.75 1.03 0.48 0.02 0.3 "#30" 12.45 2.25 5.1 26.01 5 0 340.396 4 0 6.61
"12" "Bears D/ST" "0.68-13.30" 22.08 2.24 0.68 0.52 0.02 0.32 "#15" 13.3 0.68 6.31 39.8161 5 0 344.816 4 0 6.6
"3" "Dolphins D/ST" "2.89-13.31" 17.87 2.02 1.02 0.67 0.09 0.17 "#23" 13.31 2.89 5.21 27.1441 5 0 322.924 4 0 6.6
"7" "Falcons D/ST" "1.79-13.57" 23.2 3.05 0.91 0.77 0.02 0.19 "#25" 13.57 1.79 5.89 34.6921 5 0 350.64 5 -1 6.59
"6" "Seahawks D/ST" "3.15-12.37" 20.34 2.07 0.99 0.72 0.04 0.17 "#23" 12.37 3.15 4.61 21.2521 5 0 335.768 4 0 6.59
"9" "Broncos D/ST" "1.46-13.62" 24.1 3.18 1.38 0.73 0 0.03 "#14" 13.62 1.46 6.08 36.9664 5 0 355.32 5 -1 6.58
"4" "Eagles D/ST" "1.37-15.47" 17.6 2.18 0.93 0.73 0 0.18 "#24" 15.47 1.37 7.05 49.7025 5 0 321.52 4 0 6.58
"2" "Falcons D/ST" "0.90-13.12" 22.43 2.1 0.98 0.66 0 0.2 "#7" 13.12 0.9 6.11 37.3321 5 0 346.636 4 0 6.58
"5" "Chargers D/ST" "2.89-12.73" 24.29 2.02 1.02 0.82 0.02 0.3 "#23" 12.73 2.89 4.92 24.2064 5 0 356.308 5 -1 6.54
"6" "Jaguars D/ST" "2.76-14.24" 17.73 2.71 0.95 0.56 0.07 0.11 "#26" 14.24 2.76 5.74 32.9476 5 0 322.196 4 0 6.53
"14" "Patriots D/ST" "1.14-13.34" 21.27 2.25 1.02 0.6 0.04 0.16 "#22" 13.34 1.14 6.1 37.21 5 0 340.604 4 0 6.53
"1" "Bills D/ST" "2.70-11.86" 21 2.16 1.18 0.44 0.08 0.16 "#11" 11.86 2.7 4.58 20.9764 5 0 339.2 4 0 6.52
"13" "Jaguars D/ST" "1.77-11.99" 22.49 2.4 1.24 0.48 0.04 0.1 "#13" 11.99 1.77 5.11 26.1121 5 0 346.948 4 0 6.52
"5" "Cardinals D/ST" "2.13-12.67" 19.3 2.06 1.09 0.6 0.05 0.16 "#27" 12.67 2.13 5.27 27.7729 5 0 330.36 4 0 6.5
"6" "Colts D/ST" "1.88-11.92" 22.51 2.28 0.72 0.57 0.07 0.25 "#29" 11.92 1.88 5.02 25.2004 5 0 347.052 4 0 6.5
"6" "Bengals D/ST" "0.48-14.06" 25.55 2.8 1.04 0.7 0 0.2 "#9" 14.06 0.48 6.79 46.1041 5 0 362.86 5 -1 6.48
"1" "Cardinals D/ST" "1.46-13.52" 20.98 2.06 1 0.59 0.02 0.2 "#21" 13.52 1.46 6.03 36.3609 5 0 339.096 4 0 6.48
"6" "Jets D/ST" "2.59-12.87" 19.13 1.99 0.9 0.52 0.04 0.26 "#13" 12.87 2.59 5.14 26.4196 5 0 329.476 4 0 6.47
"9" "Jets D/ST" "1.16-13.42" 20.08 2.03 0.89 0.65 0.05 0.21 "#22" 13.42 1.16 6.13 37.5769 5 0 334.416 4 0 6.47
"7" "Dolphins D/ST" "1.41-12.49" 22.35 1.87 0.94 0.8 0.02 0.18 "#15" 12.49 1.41 5.54 30.6916 5 0 346.22 4 0 6.47
"5" "Texans D/ST" "-1.35-17.15" 28.9 3.44 0.88 0.73 0.03 0.29 "#26" 17.15 -1.35 9.25 85.5625 6 -1 380.28 5 -1 6.46
"3" "Packers D/ST" "1.00-14.22" 24.25 2.9 0.81 0.71 0.03 0.24 "#21" 14.22 1 6.61 43.6921 5 0 356.1 5 -1 6.44
"5" "Broncos D/ST" "3.00-12.70" 18.57 2 0.91 0.57 0.07 0.22 "#29" 12.7 3 4.85 23.5225 5 0 326.564 4 0 6.42
"15" "Cowboys D/ST" "0.98-13.22" 25.66 2.48 1.06 0.62 0.06 0.24 "#13" 13.22 0.98 6.12 37.4544 5 0 363.432 5 -1 6.4
"9" "Texans D/ST" "1.76-12.82" 25.23 2.26 0.97 0.72 0.04 0.28 "#17" 12.82 1.76 5.53 30.5809 5 0 361.196 5 -1 6.4
"7" "Patriots D/ST" "0.42-14.42" 24.84 2.88 0.83 0.75 0.05 0.21 "#8" 14.42 0.42 7 49 5 0 359.168 5 -1 6.4
"4" "Cardinals D/ST" "1.60-13.06" 20.75 1.99 0.99 0.75 0.04 0.14 "#18" 13.06 1.6 5.73 32.8329 5 0 337.9 4 0 6.39
"9" "49ers D/ST" "0.14-14.46" 24.98 2.24 1.2 0.8 0 0.19 "#23" 14.46 0.14 7.16 51.2656 5 0 359.896 5 -1 6.38
"15" "Browns D/ST" "1.74-13.98" 23.16 2.3 1.2 0.6 0.02 0.24 "#17" 13.98 1.74 6.12 37.4544 5 0 350.432 5 -1 6.38
"8" "Bengals D/ST" "1.32-13.30" 24.84 2.45 0.96 0.86 0.04 0.2 "#12" 13.3 1.32 5.99 35.8801 5 0 359.168 5 -1 6.37
"17" "Cardinals D/ST" "0.47-13.07" 22.63 2.16 0.94 0.38 0.06 0.24 "#18" 13.07 0.47 6.3 39.69 5 0 347.676 4 0 6.36
"4" "Bears D/ST" "2.44-13.34" 24.42 2.4 0.81 0.89 0.06 0.24 "#12" 13.34 2.44 5.45 29.7025 5 0 356.984 5 -1 6.36
"7" "Buccaneers D/ST" "1.85-13.07" 24.94 2.64 1.14 0.64 0.07 0.17 "#30" 13.07 1.85 5.61 31.4721 5 0 359.688 5 -1 6.36
"14" "Eagles D/ST" "1.41-12.13" 21.95 2.48 0.86 0.44 0.04 0.2 "#26" 12.13 1.41 5.36 28.7296 5 0 344.14 4 0 6.36
"7" "Jets D/ST" "1.67-12.17" 22.97 2.11 0.97 0.65 0.02 0.16 "#20" 12.17 1.67 5.25 27.5625 5 0 349.444 4 0 6.35
"4" "Falcons D/ST" "1.63-13.55" 24.48 2.11 1.11 0.56 0.04 0.3 "#16" 13.55 1.63 5.96 35.5216 5 0 357.296 5 -1 6.33
"8" "Seahawks D/ST" "1.59-12.15" 21.94 1.99 1.11 0.59 0.02 0.15 "#15" 12.15 1.59 5.28 27.8784 5 0 344.088 4 0 6.33
"6" "Steelers D/ST" "2.35-11.67" 22.14 1.79 0.77 0.65 0.01 0.28 "#16" 11.67 2.35 4.66 21.7156 5 0 345.128 4 0 6.33
"4" "Ravens D/ST" "0.41-12.57" 22.93 2.03 0.85 0.82 0.02 0.15 "#9" 12.57 0.41 6.08 36.9664 5 0 349.236 4 0 6.31
"13" "Panthers D/ST" "1.94-13.02" 23.79 2.26 1.02 0.86 0.04 0.2 "#12" 13.02 1.94 5.54 30.6916 5 0 353.708 5 -1 6.3
"6" "Redskins D/ST" "1.73-13.17" 23.47 2.34 0.79 0.73 0.06 0.3 "#7" 13.17 1.73 5.72 32.7184 5 0 352.044 5 -1 6.3
"3" "Raiders D/ST" "2.56-11.80" 20.47 2.01 0.76 0.69 0 0.23 "#22" 11.8 2.56 4.62 21.3444 5 0 336.444 4 0 6.29
"7" "Bears D/ST" "1.13-12.83" 26.02 3.06 0.83 0.83 0.03 0.14 "#4" 12.83 1.13 5.85 34.2225 5 0 365.304 5 -1 6.28
"1" "Packers D/ST" "1.67-11.45" 22.16 2.36 0.6 0.8 0.02 0.18 "#8" 11.45 1.67 4.89 23.9121 5 0 345.232 4 0 6.28
"9" "Titans D/ST" "1.64-12.74" 25.01 2.55 0.98 0.81 0.06 0.17 "#26" 12.74 1.64 5.55 30.8025 5 0 360.052 5 -1 6.27
"6" "Eagles D/ST" "3.79-11.91" 17.82 2.06 0.8 0.55 0.06 0.23 "#25" 11.91 3.79 4.06 16.4836 5 0 322.664 4 0 6.26
"7" "Panthers D/ST" "2.56-11.00" 21.91 1.6 0.85 0.58 0 0.3 "#19" 11 2.56 4.22 17.8084 5 0 343.932 4 0 6.26
"9" "Rams D/ST" "-0.78-14.26" 32.38 2.73 1.13 0.79 0.03 0.27 "#3" 14.26 -0.78 7.52 56.5504 6 -1 398.376 5 -1 6.25
"15" "Bengals D/ST" "2.10-12.48" 20.28 2.16 0.94 0.54 0.02 0.18 "#23" 12.48 2.1 5.19 26.9361 5 0 335.456 4 0 6.24
"1" "Bengals D/ST" "1.31-11.83" 22.96 2.14 0.74 0.64 0 0.22 "#13" 11.83 1.31 5.26 27.6676 5 0 349.392 4 0 6.22
"8" "Chiefs D/ST" "1.11-14.87" 26.51 2.27 1.18 0.77 0 0.34 "#17" 14.87 1.11 6.88 47.3344 6 -1 367.852 5 -1 6.21
"12" "Vikings D/ST" "0.96-12.60" 22.52 2.27 1.01 0.62 0.04 0.1 "#10" 12.6 0.96 5.82 33.8724 5 0 347.104 4 0 6.21
"4" "Saints D/ST" "1.31-13.79" 23.05 2.19 1.14 0.59 0 0.26 "#25" 13.79 1.31 6.24 38.9376 5 0 349.86 5 -1 6.21
"6" "Cowboys D/ST" "1.36-13.68" 23.65 2.84 0.77 0.91 0.08 0.14 "#28" 13.68 1.36 6.16 37.9456 5 0 352.98 5 -1 6.2
"7" "Texans D/ST" "2.42-11.78" 24.48 2.38 0.98 0.87 0.02 0.18 "#28" 11.78 2.42 4.68 21.9024 5 0 357.296 5 -1 6.2
"17" "Bengals D/ST" "1.88-12.24" 24.8 2.63 0.96 0.68 0.04 0.2 "#9" 12.24 1.88 5.18 26.8324 5 0 358.96 5 -1 6.19
"8" "Browns D/ST" "0.80-11.88" 22.58 1.9 0.92 0.44 0 0.26 "#9" 11.88 0.8 5.54 30.6916 5 0 347.416 4 0 6.18
"14" "Cowboys D/ST" "0.46-13.96" 23.86 2.34 0.96 0.64 0.04 0.26 "#19" 13.96 0.46 6.75 45.5625 5 0 354.072 5 -1 6.18
"16" "Eagles D/ST" "1.28-13.12" 23.88 2.26 1.04 0.82 0 0.2 "#14" 13.12 1.28 5.92 35.0464 5 0 354.176 5 -1 6.18
"17" "Rams D/ST" "2.93-10.51" 22.13 2.38 0.82 0.86 0.04 0.06 "#27" 10.51 2.93 3.79 14.3641 5 0 345.076 4 0 6.18
"6" "Falcons D/ST" "-2.03-15.99" 30.31 2.74 1.37 0.91 0.04 0.13 "#12" 15.99 -2.03 9.01 81.1801 6 -1 387.612 5 -1 6.16
"6" "Titans D/ST" "1.35-13.13" 25.36 3.07 0.81 0.75 0.05 0.14 "#11" 13.13 1.35 5.89 34.6921 5 0 361.872 5 -1 6.13
"3" "Giants D/ST" "1.18-12.42" 21.06 1.93 0.81 0.64 0.02 0.21 "#14" 12.42 1.18 5.62 31.5844 5 0 339.512 4 0 6.13
"8" "Giants D/ST" "0.72-13.90" 24.34 2.8 0.84 0.68 0.07 0.19 "#21" 13.9 0.72 6.59 43.4281 5 0 356.568 5 -1 6.12
"4" "Titans D/ST" "-0.10-14.28" 25.42 2.68 1.01 0.72 0.07 0.14 "#19" 14.28 -0.1 7.19 51.6961 5 0 362.184 5 -1 6.12
"10" "Falcons D/ST" "0.85-14.47" 27.11 2.49 1 0.98 0.08 0.25 "#30" 14.47 0.85 6.81 46.3761 6 -1 370.972 5 -1 6.11
"13" "Cardinals D/ST" "2.18-12.30" 23.46 2.68 1.2 0.68 0.02 0.1 "#10" 12.3 2.18 5.06 25.6036 5 0 351.992 5 -1 6.08
"12" "Colts D/ST" "1.45-12.75" 20.7 1.72 1 0.66 0.04 0.16 "#22" 12.75 1.45 5.65 31.9225 5 0 337.64 4 0 6.08
"6" "Patriots D/ST" "-0.42-14.10" 31.09 3 1.13 0.9 0.06 0.15 "#1" 14.1 -0.42 7.26 52.7076 6 -1 391.668 5 -1 6.08
"1" "Cowboys D/ST" "0.93-12.81" 22.2 1.7 0.84 0.64 0.04 0.22 "#7" 12.81 0.93 5.94 35.2836 5 0 345.44 4 0 6.06
"10" "Bills D/ST" "2.70-11.50" 20.21 1.77 0.91 0.49 0.02 0.24 "#29" 11.5 2.7 4.4 19.36 5 0 335.092 4 0 6.05
"16" "Titans D/ST" "1.66-12.38" 24.62 2.52 0.76 0.7 0.08 0.24 "#21" 12.38 1.66 5.36 28.7296 5 0 358.024 5 -1 6.04
"3" "Broncos D/ST" "3.09-11.35" 16.2 1.68 0.72 0.52 0.02 0.14 "#11" 11.35 3.09 4.13 17.0569 4 1 314.24 4 0 6.04
"10" "Jaguars D/ST" "1.89-12.03" 20.11 1.7 0.88 0.54 0.05 0.23 "#13" 12.03 1.89 5.07 25.7049 5 0 334.572 4 0 6.02
"7" "Redskins D/ST" "0.57-14.77" 26.86 2.56 1.26 0.66 0.03 0.26 "#26" 14.77 0.57 7.1 50.41 6 -1 369.672 5 -1 6.02
"3" "Redskins D/ST" "2.91-11.63" 18.65 2.22 0.9 0.51 0.03 0.15 "#10" 11.63 2.91 4.36 19.0096 5 0 326.98 4 0 6
"10" "Saints D/ST" "-0.44-15.60" 27.22 2.08 1.08 0.94 0.03 0.3 "#16" 15.6 -0.44 8.02 64.3204 6 -1 371.544 5 -1 5.98
"9" "Falcons D/ST" "-0.73-14.85" 28.83 2.83 1.07 1.2 0.03 0.09 "#21" 14.85 -0.73 7.79 60.6841 6 -1 379.916 5 -1 5.97
"7" "Ravens D/ST" "0.32-14.70" 27.31 2.41 0.98 0.82 0.05 0.31 "#3" 14.7 0.32 7.19 51.6961 6 -1 372.012 5 -1 5.97
"4" "Bills D/ST" "2.59-10.81" 22.2 1.86 0.91 0.45 0.03 0.22 "#10" 10.81 2.59 4.11 16.8921 5 0 345.44 4 0 5.96
"10" "Giants D/ST" "0.39-14.11" 24.26 2.81 0.91 0.75 0.05 0.12 "#27" 14.11 0.39 6.86 47.0596 5 0 356.152 5 -1 5.95
"9" "Patriots D/ST" "1.76-13.16" 24.36 2.67 1.06 0.72 0 0.12 "#10" 13.16 1.76 5.7 32.49 5 0 356.672 5 -1 5.95
"11" "Buccaneers D/ST" "1.09-12.61" 25.09 2.18 0.96 0.6 0.04 0.26 "#25" 12.61 1.09 5.76 33.1776 5 0 360.468 5 -1 5.94
"4" "Steelers D/ST" "0.83-13.79" 23.92 2.91 1.04 0.67 0 0.1 "#11" 13.79 0.83 6.48 41.9904 5 0 354.384 5 -1 5.93
"5" "Lions D/ST" "0.36-14.28" 27.23 2.29 1.33 0.73 0.07 0.23 "#10" 14.28 0.36 6.96 48.4416 6 -1 371.596 5 -1 5.93
"13" "Titans D/ST" "1.17-12.13" 21.67 2.24 0.68 0.62 0.06 0.16 "#29" 12.13 1.17 5.48 30.0304 5 0 342.684 4 0 5.92
"13" "Bengals D/ST" "1.13-11.93" 26.42 2.36 1.08 0.36 0 0.28 "#17" 11.93 1.13 5.4 29.16 5 0 367.384 5 -1 5.92
"8" "Lions D/ST" "-1.09-15.27" 29.04 2.71 1.09 1.02 0.04 0.15 "#18" 15.27 -1.09 8.18 66.9124 6 -1 381.008 5 -1 5.91
"14" "Chiefs D/ST" "1.23-11.59" 26.39 2.2 0.92 0.88 0 0.18 "#11" 11.59 1.23 5.18 26.8324 5 0 367.228 5 -1 5.88
"6" "Dolphins D/ST" "1.49-11.83" 21.43 2.6 0.68 0.68 0.04 0.08 "#8" 11.83 1.49 5.17 26.7289 5 0 341.436 4 0 5.88
"5" "Browns D/ST" "1.38-12.70" 19.44 1.89 0.93 0.69 0.04 0.11 "#11" 12.7 1.38 5.66 32.0356 5 0 331.088 4 0 5.87
"3" "Cardinals D/ST" "3.10-11.84" 18.22 1.99 0.82 0.82 0.06 0.08 "#8" 11.84 3.1 4.37 19.0969 5 0 324.744 4 0 5.87
"8" "Jaguars D/ST" "2.50-12.02" 17.91 1.66 1.01 0.47 0.02 0.2 "#19" 12.02 2.5 4.76 22.6576 5 0 323.132 4 0 5.86
"11" "Panthers D/ST" "1.69-12.03" 24.07 2.24 1.12 0.56 0.02 0.2 "#15" 12.03 1.69 5.17 26.7289 5 0 355.164 5 -1 5.84
"5" "Steelers D/ST" "0.79-13.45" 27.16 2.68 0.99 0.94 0.08 0.19 "#5" 13.45 0.79 6.33 40.0689 6 -1 371.232 5 -1 5.84
"1" "Bears D/ST" "1.62-11.88" 25.53 2.39 1.02 0.6 0.06 0.18 "#10" 11.88 1.62 5.13 26.3169 5 0 362.756 5 -1 5.83
"17" "Giants D/ST" "2.34-12.28" 23.04 2.59 0.92 0.76 0.02 0.14 "#26" 12.28 2.34 4.97 24.7009 5 0 349.808 5 -1 5.83
"16" "Redskins D/ST" "0.90-13.66" 23.11 1.94 1.04 0.66 0.02 0.24 "#24" 13.66 0.9 6.38 40.7044 5 0 350.172 5 -1 5.82
"6" "Browns D/ST" "-0.39-15.25" 27.36 2.75 0.95 0.88 0.13 0.19 "#6" 15.25 -0.39 7.82 61.1524 6 -1 372.272 5 -1 5.81
"13" "Rams D/ST" "1.40-11.20" 25.75 2.16 1.06 0.62 0.04 0.2 "#15" 11.2 1.4 4.9 24.01 5 0 363.9 5 -1 5.8
"4" "Colts D/ST" "0.75-13.45" 24.63 2.79 0.68 0.7 0.02 0.2 "#14" 13.45 0.75 6.35 40.3225 5 0 358.076 5 -1 5.79
"8" "Saints D/ST" "-0.11-13.91" 28.84 2.54 1.05 0.76 0 0.27 "#20" 13.91 -0.11 7.01 49.1401 6 -1 379.968 5 -1 5.78
"9" "Seahawks D/ST" "0.01-14.79" 26.78 2.92 1.21 0.8 0.03 0.13 "#6" 14.79 0.01 7.39 54.6121 6 -1 369.256 5 -1 5.78
"12" "Packers D/ST" "0.16-13.68" 23.83 2.27 1.02 0.71 0.04 0.16 "#20" 13.68 0.16 6.76 45.6976 5 0 353.916 5 -1 5.77
"7" "Browns D/ST" "1.34-11.50" 21.76 1.97 0.86 0.49 0 0.18 "#12" 11.5 1.34 5.08 25.8064 5 0 343.152 4 0 5.75
"4" "Jets D/ST" "1.23-11.77" 25.26 2.53 1.04 0.56 0.03 0.16 "#28" 11.77 1.23 5.27 27.7729 5 0 361.352 5 -1 5.75
"8" "Panthers D/ST" "0.82-13.58" 24.58 2.14 0.85 0.58 0.02 0.28 "#11" 13.58 0.82 6.38 40.7044 5 0 357.816 5 -1 5.72
"5" "Vikings D/ST" "2.22-11.28" 20.72 1.9 1.05 0.54 0.02 0.1 "#19" 11.28 2.22 4.53 20.5209 5 0 337.744 4 0 5.72
"10" "Cowboys D/ST" "1.98-11.76" 20.55 1.67 0.63 0.56 0.02 0.27 "#19" 11.76 1.98 4.89 23.9121 5 0 336.86 4 0 5.71
"3" "Steelers D/ST" "1.21-12.19" 23.72 2.17 0.81 0.75 0.04 0.22 "#12" 12.19 1.21 5.49 30.1401 5 0 353.344 5 -1 5.69
"10" "Buccaneers D/ST" "-0.48-15.10" 26.81 2.37 0.97 0.94 0.03 0.24 "#21" 15.1 -0.48 7.79 60.6841 6 -1 369.412 5 -1 5.69
"9" "Chargers D/ST" "0.66-13.46" 28.4 3.15 1.13 0.6 0.09 0.15 "#18" 13.46 0.66 6.4 40.96 6 -1 377.68 5 -1 5.69
"11" "Saints D/ST" "0.83-12.37" 25.32 1.92 0.98 0.64 0.04 0.24 "#19" 12.37 0.83 5.77 33.2929 5 0 361.664 5 -1 5.68
"3" "Bengals D/ST" "1.44-12.68" 23.24 2.41 0.94 0.62 0 0.19 "#7" 12.68 1.44 5.62 31.5844 5 0 350.848 5 -1 5.67
"4" "Buccaneers D/ST" "1.06-12.76" 23.2 2.27 1.03 0.59 0.02 0.18 "#8" 12.76 1.06 5.85 34.2225 5 0 350.64 5 -1 5.63
"5" "Packers D/ST" "0.84-13.22" 27.08 2.12 1.22 0.74 0 0.26 "#15" 13.22 0.84 6.19 38.3161 6 -1 370.816 5 -1 5.6
"3" "Saints D/ST" "0.82-12.06" 26.4 2.25 0.9 0.78 0.07 0.14 "#5" 12.06 0.82 5.62 31.5844 5 0 367.28 5 -1 5.59
