"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"6" "Chris Boswell" "4.57-12.25" 1.62 1.9 2.8 2.87 8.41 "#23" 0.0700000000000003 0.28 7.5 12.25 4.57 3.84 14.7456
"12" "Josh Lambo" "3.44-13.98" 1.94 2.35 1.93 1.93 8.71 "#6" 0 0.41 7.48 13.98 3.44 5.27 27.7729
"13" "Justin Tucker" "5.58-11.52" 1.76 2.11 2.33 2.35 8.55 "#32" 0.02 0.35 7.48 11.52 5.58 2.97 8.8209
"6" "Mason Crosby" "4.71-12.43" 1.74 2.08 2.36 2.44 8.57 "#25" 0.0800000000000001 0.34 7.47 12.43 4.71 3.86 14.8996
"12" "Jason Myers" "3.12-12.42" 1.65 1.75 1.59 1.61 7.77 "#14" 0.02 0.1 7.45 12.42 3.12 4.65 21.6225
"5" "Ka'imi Fairbairn" "4.29-13.49" 1.86 2.34 2.68 2.69 8.89 "#7" 0.00999999999999979 0.48 7.44 13.49 4.29 4.6 21.16
"7" "Stephen Hauschka" "3.20-13.22" 1.81 2.06 2.22 2.24 8.21 "#21" 0.02 0.25 7.44 13.22 3.2 5.01 25.1001
"7" "Graham Gano" "3.86-12.16" 1.66 1.85 2.19 2.19 8.01 "#19" 0 0.19 7.44 12.16 3.86 4.15 17.2225
"16" "Stephen Gostkowski" "4.65-12.93" 1.83 2.26 2.77 2.83 8.79 "#6" 0.0600000000000001 0.43 7.44 12.93 4.65 4.14 17.1396
"15" "Graham Gano" "4.17-12.71" 1.73 2.06 2.65 2.67 8.44 "#17" 0.02 0.33 7.43 12.71 4.17 4.27 18.2329
"17" "Sebastian Janikowski" "4.92-11.46" 1.5 1.75 2.9 2.92 8.19 "#11" 0.02 0.25 7.42 11.46 4.92 3.27 10.6929
"5" "Jake Elliott" "3.96-14.30" 1.9 2.41 2.98 3.17 9.13 "#4" 0.19 0.51 7.41 14.3 3.96 5.17 26.7289
"17" "Matt Bryant" "3.98-12.36" 1.56 1.79 2.44 2.51 8.17 "#28" 0.0699999999999998 0.23 7.41 12.36 3.98 4.19 17.5561
"1" "Ryan Succop" "4.40-12.46" 1.81 2.15 2.13 2.13 8.43 "#31" 0 0.34 7.41 12.46 4.4 4.03 16.2409
"15" "Brett Maher" "3.82-12.64" 1.78 2.05 2.3 2.32 8.23 "#21" 0.02 0.27 7.4 12.64 3.82 4.41 19.4481
"17" "Ryan Succop" "4.91-11.95" 1.73 2.04 2.67 2.77 8.43 "#21" 0.1 0.31 7.4 11.95 4.91 3.52 12.3904
"4" "Sebastian Janikowski" "3.04-12.90" 1.84 2.03 1.83 1.83 7.97 "#11" 0 0.19 7.4 12.9 3.04 4.93 24.3049
"14" "Aldrick Rosas" "3.54-13.48" 1.85 2.21 1.96 2 8.51 "#16" 0.04 0.36 7.39 13.48 3.54 4.97 24.7009
"10" "Greg Joseph" "2.96-13.26" 1.53 1.77 2.95 2.95 8.11 "#32" 0 0.24 7.39 13.26 2.96 5.15 26.5225
"4" "Robbie Gould" "4.69-11.31" 1.58 1.77 2.51 2.55 8 "#10" 0.04 0.19 7.39 11.31 4.69 3.31 10.9561
"10" "Sebastian Janikowski" "4.85-11.19" 1.57 1.77 2.61 2.64 8.02 "#13" 0.0300000000000002 0.2 7.39 11.19 4.85 3.17 10.0489
"8" "Dustin Hopkins" "3.50-13.66" 1.71 2.11 2.59 2.59 8.58 "#22" 0 0.4 7.38 13.66 3.5 5.08 25.8064
"16" "Greg Joseph" "4.50-12.16" 1.79 2.1 2 2.02 8.33 "#23" 0.02 0.31 7.38 12.16 4.5 3.83 14.6689
"12" "Mason Crosby" "3.81-12.67" 1.76 2.04 2.36 2.38 8.24 "#4" 0.02 0.28 7.38 12.67 3.81 4.43 19.6249
"4" "Mason Crosby" "4.35-12.35" 1.8 2.12 2.26 2.28 8.35 "#6" 0.02 0.32 7.37 12.35 4.35 4 16
"1" "Harrison Butker" "4.69-11.79" 1.82 2.1 2.02 2.06 8.24 "#10" 0.04 0.28 7.36 11.79 4.69 3.55 12.6025
"2" "Harrison Butker" "4.96-11.44" 1.75 2.02 2.24 2.27 8.2 "#12" 0.0299999999999998 0.27 7.36 11.44 4.96 3.24 10.4976
"16" "Stephen Hauschka" "4.00-11.70" 1.65 1.81 2.02 2.04 7.85 "#14" 0.02 0.16 7.35 11.7 4 3.85 14.8225
"14" "Greg Joseph" "3.95-12.59" 1.71 2.02 2.33 2.33 8.27 "#24" 0 0.31 7.34 12.59 3.95 4.32 18.6624
"8" "Jason Myers" "4.23-11.45" 1.7 1.85 1.7 1.75 7.84 "#2" 0.05 0.15 7.34 11.45 4.23 3.61 13.0321
"2" "Matt Prater" "4.20-11.82" 1.66 1.89 2.42 2.42 8.01 "#25" 0 0.23 7.32 11.82 4.2 3.81 14.5161
"14" "Justin Tucker" "4.16-11.74" 1.74 1.94 2.2 2.24 7.95 "#27" 0.04 0.2 7.31 11.74 4.16 3.79 14.3641
"1" "Daniel Carlson" "4.17-12.85" 1.76 2.12 2.58 2.7 8.51 "#25" 0.12 0.36 7.31 12.85 4.17 4.34 18.8356
"4" "Adam Vinatieri" "4.44-12.24" 1.78 2.12 2.16 2.19 8.34 "#9" 0.0299999999999998 0.34 7.29 12.24 4.44 3.9 15.21
"17" "Jason Myers" "3.31-12.01" 1.65 1.77 1.75 1.77 7.66 "#14" 0.02 0.12 7.28 12.01 3.31 4.35 18.9225
"15" "Matt Bryant" "3.89-11.85" 1.66 1.83 2.1 2.18 7.87 "#11" 0.0800000000000001 0.17 7.28 11.85 3.89 3.98 15.8404
"2" "Graham Gano" "4.05-12.05" 1.69 1.93 2.26 2.32 8.05 "#32" 0.0600000000000001 0.24 7.27 12.05 4.05 4 16
"5" "Josh Lambo" "4.20-11.76" 1.46 1.64 2.87 3.04 7.98 "#27" 0.17 0.18 7.27 11.76 4.2 3.78 14.2884
"3" "Dan Bailey" "4.65-13.19" 1.75 2.27 2.99 3.08 8.92 "#6" 0.0899999999999999 0.52 7.27 13.19 4.65 4.27 18.2329
"13" "Greg Joseph" "3.49-12.85" 1.8 2.1 1.91 1.91 8.17 "#9" 0 0.3 7.27 12.85 3.49 4.68 21.9024
"7" "Jason Myers" "3.91-12.79" 1.81 2.16 2.45 2.48 8.35 "#4" 0.0299999999999998 0.35 7.27 12.79 3.91 4.44 19.7136
"10" "Dustin Hopkins" "3.67-13.21" 1.65 2.02 2.69 2.76 8.44 "#28" 0.0699999999999998 0.37 7.26 13.21 3.67 4.77 22.7529
"5" "Harrison Butker" "3.67-12.63" 1.69 1.98 2.2 2.23 8.15 "#8" 0.0299999999999998 0.29 7.25 12.63 3.67 4.48 20.0704
"11" "Mason Crosby" "5.07-11.59" 1.69 2.02 2.28 2.37 8.33 "#15" 0.0900000000000003 0.33 7.25 11.59 5.07 3.26 10.6276
"5" "Cairo Santos" "3.70-13.22" 1.67 2.06 2.52 2.57 8.46 "#15" 0.0499999999999998 0.39 7.24 13.22 3.7 4.76 22.6576
"11" "Josh Lambo" "3.46-13.74" 1.95 2.4 1.8 1.82 8.6 "#12" 0.02 0.45 7.23 13.74 3.46 5.14 26.4196
"9" "Mason Crosby" "3.83-12.93" 1.75 2.13 2.48 2.5 8.38 "#14" 0.02 0.38 7.22 12.93 3.83 4.55 20.7025
"7" "Ryan Succop" "4.14-12.16" 1.74 2.05 2.03 2.03 8.15 "#10" 0 0.31 7.22 12.16 4.14 4.01 16.0801
"3" "Matt Prater" "4.10-12.60" 1.71 2.06 2.62 2.7 8.35 "#14" 0.0800000000000001 0.35 7.22 12.6 4.1 4.25 18.0625
"6" "Brett Maher" "3.32-13.08" 1.7 2.03 1.93 1.93 8.2 "#8" 0 0.33 7.21 13.08 3.32 4.88 23.8144
"9" "Ka'imi Fairbairn" "3.68-12.96" 1.86 2.22 2.05 2.08 8.32 "#5" 0.0300000000000002 0.36 7.21 12.96 3.68 4.64 21.5296
"14" "Ryan Succop" "3.63-13.01" 1.81 2.17 1.89 1.93 8.32 "#8" 0.04 0.36 7.2 13.01 3.63 4.69 21.9961
"10" "Cody Parkey" "4.77-11.63" 1.42 1.74 3.24 3.28 8.2 "#29" 0.0399999999999996 0.32 7.2 11.63 4.77 3.43 11.7649
"5" "Ryan Succop" "4.46-12.72" 1.85 2.31 2.01 2.03 8.59 "#6" 0.02 0.46 7.19 12.72 4.46 4.13 17.0569
"16" "Josh Lambo" "3.72-12.10" 1.65 1.88 2.32 2.36 7.91 "#31" 0.04 0.23 7.18 12.1 3.72 4.19 17.5561
"12" "Brandon McManus" "3.04-13.72" 1.76 2.08 2.39 2.64 8.38 "#12" 0.25 0.32 7.17 13.72 3.04 5.34 28.5156
"12" "Adam Vinatieri" "4.48-12.56" 1.46 1.9 3.29 3.32 8.52 "#31" 0.0299999999999998 0.44 7.17 12.56 4.48 4.04 16.3216
"8" "Randy Bullock" "4.51-12.23" 1.72 2.07 2.37 2.52 8.37 "#28" 0.15 0.35 7.17 12.23 4.51 3.86 14.8996
"8" "Mason Crosby" "3.41-13.05" 1.72 2.06 2.62 2.67 8.23 "#13" 0.0499999999999998 0.34 7.16 13.05 3.41 4.82 23.2324
"17" "Dustin Hopkins" "3.77-12.43" 1.77 2.08 2.05 2.07 8.1 "#19" 0.02 0.31 7.15 12.43 3.77 4.33 18.7489
"11" "Dustin Hopkins" "3.41-12.55" 1.68 1.96 1.95 1.95 7.98 "#9" 0 0.28 7.14 12.55 3.41 4.57 20.8849
"10" "Randy Bullock" "4.67-11.05" 1.63 1.87 2.05 2.05 7.86 "#17" 0 0.24 7.14 11.05 4.67 3.19 10.1761
"13" "Ka'imi Fairbairn" "4.83-13.17" 2.02 2.62 2.08 2.14 9 "#3" 0.0600000000000001 0.6 7.14 13.17 4.83 4.17 17.3889
"4" "Randy Bullock" "3.69-12.95" 1.66 2.01 2.66 2.8 8.32 "#32" 0.14 0.35 7.13 12.95 3.69 4.63 21.4369
"13" "Robbie Gould" "4.11-11.49" 1.66 1.88 2.15 2.16 7.8 "#15" 0.0100000000000002 0.22 7.13 11.49 4.11 3.69 13.6161
"7" "Randy Bullock" "4.14-11.84" 1.43 1.71 3.06 3.1 7.99 "#27" 0.04 0.28 7.11 11.84 4.14 3.85 14.8225
"14" "Josh Lambo" "3.60-12.10" 1.74 1.98 2.05 2.07 7.85 "#20" 0.02 0.24 7.11 12.1 3.6 4.25 18.0625
"14" "Greg Zuerlein" "3.98-12.90" 1.58 2.01 3.26 3.31 8.44 "#2" 0.0500000000000003 0.43 7.1 12.9 3.98 4.46 19.8916
"8" "Josh Lambo" "2.55-13.39" 1.79 2.08 2.24 2.24 7.97 "#19" 0 0.29 7.1 13.39 2.55 5.42 29.3764
"1" "Cody Parkey" "3.80-11.66" 1.63 1.83 2.08 2.12 7.73 "#26" 0.04 0.2 7.09 11.66 3.8 3.93 15.4449
"1" "Phil Dawson" "3.54-12.80" 1.74 2.1 2.22 2.22 8.17 "#16" 0 0.36 7.09 12.8 3.54 4.63 21.4369
"7" "Wil Lutz" "3.18-12.78" 1.82 2.11 1.96 1.99 7.98 "#1" 0.03 0.29 7.08 12.78 3.18 4.8 23.04
"8" "Aldrick Rosas" "3.49-12.37" 1.6 1.86 2.56 2.63 7.93 "#16" 0.0699999999999998 0.26 7.08 12.37 3.49 4.44 19.7136
"10" "Brett Maher" "3.35-12.23" 1.68 1.91 2.06 2.08 7.79 "#19" 0.02 0.23 7.08 12.23 3.35 4.44 19.7136
"13" "Jason Myers" "2.75-12.73" 1.71 1.92 1.74 1.77 7.74 "#20" 0.03 0.21 7.08 12.73 2.75 4.99 24.9001
"8" "Adam Vinatieri" "4.72-12.46" 1.71 2.2 2.63 2.67 8.59 "#30" 0.04 0.49 7.08 12.46 4.72 3.87 14.9769
"11" "Brandon McManus" "3.52-12.04" 1.51 1.74 2.38 2.4 7.78 "#10" 0.02 0.23 7.07 12.04 3.52 4.26 18.1476
"15" "Robbie Gould" "3.41-12.13" 1.7 1.93 1.81 1.83 7.77 "#15" 0.02 0.23 7.06 12.13 3.41 4.36 19.0096
"16" "Dustin Hopkins" "3.68-11.78" 1.71 1.93 1.94 1.96 7.73 "#20" 0.02 0.22 7.05 11.78 3.68 4.05 16.4025
"4" "Ka'imi Fairbairn" "3.72-12.26" 1.67 1.95 2.69 2.79 7.99 "#21" 0.1 0.28 7.05 12.26 3.72 4.27 18.2329
"1" "Adam Vinatieri" "4.34-12.08" 1.81 2.2 1.92 1.92 8.21 "#23" 0 0.39 7.04 12.08 4.34 3.87 14.9769
"10" "Aldrick Rosas" "4.05-11.87" 1.61 1.9 2.55 2.6 7.96 "#25" 0.0500000000000003 0.29 7.04 11.87 4.05 3.91 15.2881
"17" "Graham Gano" "3.94-12.02" 1.63 1.94 2.5 2.52 7.98 "#17" 0.02 0.31 7.03 12.02 3.94 4.04 16.3216
"10" "Adam Vinatieri" "3.82-12.40" 1.62 1.97 2.82 2.85 8.11 "#8" 0.0300000000000002 0.35 7.03 12.4 3.82 4.29 18.4041
"12" "Ka'imi Fairbairn" "5.33-11.25" 1.81 2.21 2.35 2.41 8.29 "#20" 0.0600000000000001 0.4 7.03 11.25 5.33 2.96 8.7616
"13" "Brett Maher" "4.14-11.82" 1.79 2.11 2.24 2.24 7.98 "#17" 0 0.32 7.02 11.82 4.14 3.84 14.7456
"4" "Brett Maher" "3.75-11.97" 1.68 1.95 2.16 2.2 7.86 "#29" 0.04 0.27 7.01 11.97 3.75 4.11 16.8921
"3" "Jason Sanders" "4.34-11.78" 1.66 2.01 2.18 2.18 8.06 "#30" 0 0.35 7.01 11.78 4.34 3.72 13.8384
"7" "Greg Joseph" "2.42-12.86" 1.59 1.8 2.38 2.38 7.64 "#28" 0 0.21 7.01 12.86 2.42 5.22 27.2484
"15" "Ryan Succop" "4.29-11.07" 1.54 1.75 2.58 2.64 7.68 "#22" 0.0600000000000001 0.21 6.99 11.07 4.29 3.39 11.4921
"6" "Cairo Santos" "4.08-12.72" 1.63 2.09 2.69 2.74 8.4 "#5" 0.0500000000000003 0.46 6.97 12.72 4.08 4.32 18.6624
"12" "Jason Sanders" "4.30-11.24" 1.62 1.88 2.08 2.1 7.77 "#21" 0.02 0.26 6.97 11.24 4.3 3.47 12.0409
"2" "Stephen Hauschka" "3.62-12.06" 1.68 1.97 1.96 1.96 7.84 "#10" 0 0.29 6.97 12.06 3.62 4.22 17.8084
"13" "Adam Vinatieri" "3.09-13.09" 1.58 1.94 2.76 2.81 8.09 "#8" 0.0500000000000003 0.36 6.96 13.09 3.09 5 25
"2" "Brett Maher" "3.78-12.22" 1.67 2.01 2.4 2.43 8 "#22" 0.0300000000000002 0.34 6.95 12.22 3.78 4.22 17.8084
"14" "Dustin Hopkins" "3.60-11.48" 1.69 1.89 1.85 1.87 7.54 "#22" 0.02 0.2 6.92 11.48 3.6 3.94 15.5236
"2" "Ryan Succop" "4.04-11.36" 1.63 1.89 2.01 2.01 7.7 "#9" 0 0.26 6.92 11.36 4.04 3.66 13.3956
"3" "Ka'imi Fairbairn" "3.32-13.36" 1.74 2.21 2.44 2.46 8.34 "#22" 0.02 0.47 6.91 13.36 3.32 5.02 25.2004
"2" "Ka'imi Fairbairn" "2.63-13.39" 1.61 1.97 2.39 2.42 8.01 "#20" 0.0299999999999998 0.36 6.9 13.39 2.63 5.38 28.9444
"3" "Randy Bullock" "3.80-12.56" 1.76 2.19 1.86 1.86 8.18 "#24" 0 0.43 6.89 12.56 3.8 4.38 19.1844
"5" "Matt Prater" "3.29-12.25" 1.55 1.84 2.62 2.64 7.77 "#26" 0.02 0.29 6.88 12.25 3.29 4.48 20.0704
"16" "Justin Tucker" "3.64-11.50" 1.69 1.91 2 2.04 7.57 "#10" 0.04 0.22 6.87 11.5 3.64 3.93 15.4449
"2" "Randy Bullock" "3.95-12.61" 1.82 2.29 1.82 1.82 8.28 "#1" 0 0.47 6.87 12.61 3.95 4.33 18.7489
"12" "Greg Joseph" "4.52-12.44" 1.83 2.31 2.15 2.33 8.48 "#23" 0.18 0.48 6.86 12.44 4.52 3.96 15.6816
"7" "Jason Sanders" "3.68-11.30" 1.58 1.79 2.06 2.07 7.49 "#29" 0.00999999999999979 0.21 6.85 11.3 3.68 3.81 14.5161
"6" "Randy Bullock" "3.75-13.01" 1.61 2.12 2.96 2.96 8.38 "#12" 0 0.51 6.85 13.01 3.75 4.63 21.4369
"8" "Chris Boswell" "4.07-14.65" 1.8 2.62 2.82 2.87 9.36 "#3" 0.0500000000000003 0.82 6.85 14.65 4.07 5.29 27.9841
"16" "Harrison Butker" "3.94-11.50" 1.42 1.71 2.94 2.94 7.72 "#15" 0 0.29 6.85 11.5 3.94 3.78 14.2884
"1" "Randy Bullock" "3.59-11.57" 1.44 1.66 2.6 2.67 7.58 "#21" 0.0699999999999998 0.22 6.85 11.57 3.59 3.99 15.9201
"16" "Mason Crosby" "4.01-10.95" 1.45 1.65 2.76 2.8 7.48 "#18" 0.04 0.2 6.84 10.95 4.01 3.47 12.0409
"7" "Cody Parkey" "4.74-10.74" 1.56 1.85 2.44 2.47 7.74 "#14" 0.0300000000000002 0.29 6.84 10.74 4.74 3 9
"8" "Phil Dawson" "3.84-11.84" 1.86 2.16 1.5 1.6 7.84 "#25" 0.1 0.3 6.84 11.84 3.84 4 16
"4" "Matt Prater" "3.39-12.91" 1.71 2.12 2.46 2.55 8.15 "#7" 0.0899999999999999 0.41 6.83 12.91 3.39 4.76 22.6576
"12" "Matt Prater" "4.19-11.53" 1.52 1.86 2.38 2.4 7.86 "#2" 0.02 0.34 6.82 11.53 4.19 3.67 13.4689
"13" "Jason Sanders" "1.83-15.27" 1.88 2.45 1.83 1.86 8.55 "#6" 0.03 0.57 6.81 15.27 1.83 6.72 45.1584
"4" "Jake Elliott" "4.79-12.99" 1.72 2.4 3 3.05 8.89 "#20" 0.0499999999999998 0.68 6.8 12.99 4.79 4.1 16.81
"13" "Mike Badgley" "3.76-11.16" 1.52 1.74 2.46 2.46 7.46 "#12" 0 0.22 6.8 11.16 3.76 3.7 13.69
"14" "Chris Boswell" "4.81-12.27" 1.58 2.16 3.44 3.44 8.54 "#30" 0 0.58 6.8 12.27 4.81 3.73 13.9129
"6" "Dustin Hopkins" "4.26-10.64" 1.51 1.73 2.31 2.31 7.45 "#24" 0 0.22 6.79 10.64 4.26 3.19 10.1761
"6" "Aldrick Rosas" "3.20-12.86" 1.74 2.1 2.24 2.41 8.03 "#19" 0.17 0.36 6.78 12.86 3.2 4.83 23.3289
"2" "Dustin Hopkins" "4.70-11.88" 1.58 2.09 2.92 2.93 8.29 "#21" 0.0100000000000002 0.51 6.75 11.88 4.7 3.59 12.8881
"7" "Dustin Hopkins" "3.57-12.93" 1.72 2.21 2.79 2.83 8.25 "#7" 0.04 0.49 6.74 12.93 3.57 4.68 21.9024
"7" "Mike Badgley" "3.64-11.80" 1.53 1.85 2.43 2.45 7.72 "#5" 0.02 0.32 6.74 11.8 3.64 4.08 16.6464
"16" "Aldrick Rosas" "3.56-11.96" 1.64 1.97 2.15 2.19 7.76 "#21" 0.04 0.33 6.73 11.96 3.56 4.2 17.64
"9" "Cody Parkey" "4.15-12.33" 1.49 1.99 2.73 2.76 8.24 "#6" 0.0299999999999998 0.5 6.71 12.33 4.15 4.09 16.7281
"8" "Stephen Hauschka" "3.53-10.95" 1.55 1.72 1.76 1.78 7.24 "#14" 0.02 0.17 6.71 10.95 3.53 3.71 13.7641
"12" "Ryan Succop" "4.34-11.00" 1.64 1.96 1.84 1.84 7.67 "#9" 0 0.32 6.71 11 4.34 3.33 11.0889
"3" "Sebastian Janikowski" "3.86-11.32" 1.58 1.86 2.37 2.41 7.59 "#7" 0.04 0.28 6.71 11.32 3.86 3.73 13.9129
"4" "Stephen Hauschka" "3.42-11.68" 1.67 1.93 2.03 2.09 7.55 "#26" 0.0600000000000001 0.26 6.71 11.68 3.42 4.13 17.0569
"2" "Adam Vinatieri" "4.49-11.17" 1.6 1.97 2.19 2.21 7.83 "#16" 0.02 0.37 6.7 11.17 4.49 3.34 11.1556
"5" "Adam Vinatieri" "4.29-10.65" 1.59 1.84 2.16 2.18 7.47 "#14" 0.02 0.25 6.7 10.65 4.29 3.18 10.1124
"14" "Matt Prater" "3.93-12.35" 1.8 2.26 2.49 2.56 8.14 "#11" 0.0699999999999998 0.46 6.69 12.35 3.93 4.21 17.7241
"6" "Stephen Hauschka" "3.52-11.12" 1.52 1.73 1.91 1.91 7.32 "#9" 0 0.21 6.69 11.12 3.52 3.8 14.44
"13" "Dustin Hopkins" "-0.11-15.05" 1.61 1.86 2.08 2.11 7.47 "#19" 0.0299999999999998 0.25 6.69 15.05 -0.11 7.58 57.4564
"6" "Greg Joseph" "4.05-11.71" 1.83 2.22 1.8 1.82 7.88 "#10" 0.02 0.39 6.69 11.71 4.05 3.83 14.6689
"1" "Jason Sanders" "3.57-11.47" 1.61 1.88 2.04 2.06 7.52 "#20" 0.02 0.27 6.69 11.47 3.57 3.95 15.6025
"15" "Greg Zuerlein" "3.84-11.46" 1.46 1.77 2.98 3.02 7.65 "#19" 0.04 0.31 6.68 11.46 3.84 3.81 14.5161
"1" "Mason Crosby" "3.43-13.37" 1.86 2.42 2.3 2.34 8.4 "#2" 0.04 0.56 6.68 13.37 3.43 4.97 24.7009
"4" "Phil Dawson" "2.86-12.44" 1.69 2 1.66 1.7 7.65 "#15" 0.04 0.31 6.68 12.44 2.86 4.79 22.9441
"14" "Jason Sanders" "3.53-11.49" 1.63 1.91 2.05 2.05 7.51 "#14" 0 0.28 6.67 11.49 3.53 3.98 15.8404
"12" "Randy Bullock" "4.35-11.61" 1.66 2.06 2.07 2.2 7.98 "#3" 0.13 0.4 6.65 11.61 4.35 3.63 13.1769
"8" "Matt Prater" "3.51-12.69" 1.65 2.09 2.54 2.67 8.1 "#15" 0.13 0.44 6.65 12.69 3.51 4.59 21.0681
"5" "Brett Maher" "4.15-10.53" 1.54 1.75 1.82 1.89 7.34 "#9" 0.0699999999999998 0.21 6.64 10.53 4.15 3.19 10.1761
"6" "Mike Badgley" "4.05-11.23" 1.55 1.88 2.54 2.56 7.64 "#3" 0.02 0.33 6.63 11.23 4.05 3.59 12.8881
"11" "Ryan Succop" "3.86-12.08" 1.82 2.18 2.42 2.68 7.97 "#21" 0.26 0.36 6.63 12.08 3.86 4.11 16.8921
"2" "Jason Sanders" "3.73-11.11" 1.56 1.82 1.9 1.92 7.42 "#18" 0.02 0.26 6.62 11.11 3.73 3.69 13.6161
"2" "Sebastian Janikowski" "3.99-10.51" 1.54 1.73 2.12 2.18 7.25 "#2" 0.0600000000000001 0.19 6.62 10.51 3.99 3.26 10.6276
"7" "Aldrick Rosas" "3.33-12.67" 1.55 2.01 2.72 2.73 8 "#32" 0.00999999999999979 0.46 6.61 12.67 3.33 4.67 21.8089
"6" "Robbie Gould" "3.41-11.55" 1.56 1.85 2 2 7.48 "#26" 0 0.29 6.61 11.55 3.41 4.07 16.5649
"4" "Ryan Succop" "3.70-12.40" 1.9 2.36 1.91 1.98 8.05 "#19" 0.0700000000000001 0.46 6.6 12.4 3.7 4.35 18.9225
"3" "Phil Dawson" "3.33-11.57" 1.62 1.91 1.9 1.91 7.45 "#2" 0.01 0.29 6.57 11.57 3.33 4.12 16.9744
"7" "Adam Vinatieri" "3.86-12.46" 1.82 2.34 1.93 1.96 8.16 "#6" 0.03 0.52 6.57 12.46 3.86 4.3 18.49
"17" "Greg Zuerlein" "4.25-11.27" 1.36 1.75 3.4 3.42 7.76 "#25" 0.02 0.39 6.57 11.27 4.25 3.51 12.3201
"10" "Ryan Succop" "3.93-11.13" 1.59 1.92 1.95 1.95 7.53 "#14" 0 0.33 6.54 11.13 3.93 3.6 12.96
"12" "Aldrick Rosas" "3.44-12.14" 1.64 2 2.3 2.48 7.79 "#19" 0.18 0.36 6.53 12.14 3.44 4.35 18.9225
"12" "Cody Parkey" "4.68-11.00" 1.5 1.93 2.82 2.84 7.84 "#29" 0.02 0.43 6.53 11 4.68 3.16 9.9856
"12" "Jake Elliott" "4.25-11.59" 1.53 1.99 2.67 2.68 7.92 "#22" 0.0100000000000002 0.46 6.53 11.59 4.25 3.67 13.4689
"1" "Ka'imi Fairbairn" "3.28-11.32" 1.53 1.78 1.96 1.98 7.3 "#14" 0.02 0.25 6.53 11.32 3.28 4.02 16.1604
"5" "Aldrick Rosas" "3.14-10.58" 1.49 1.61 1.47 1.48 6.86 "#24" 0.01 0.12 6.49 10.58 3.14 3.72 13.8384
"6" "Sebastian Janikowski" "3.57-11.63" 1.48 1.83 2.33 2.39 7.6 "#30" 0.0600000000000001 0.35 6.49 11.63 3.57 4.03 16.2409
"11" "Matt Prater" "4.72-10.90" 1.47 1.89 2.48 2.55 7.81 "#24" 0.0699999999999998 0.42 6.48 10.9 4.72 3.09 9.5481
"9" "Chris Boswell" "4.05-12.87" 1.72 2.39 2.98 2.98 8.46 "#1" 0 0.67 6.45 12.87 4.05 4.41 19.4481
"17" "Mike Badgley" "4.39-10.33" 1.39 1.68 2.62 2.66 7.36 "#5" 0.04 0.29 6.45 10.33 4.39 2.97 8.8209
"5" "Stephen Hauschka" "3.30-11.94" 1.64 2.03 1.79 1.79 7.62 "#20" 0 0.39 6.45 11.94 3.3 4.32 18.6624
"5" "Dustin Hopkins" "3.79-11.01" 1.55 1.84 2.17 2.26 7.4 "#17" 0.0899999999999999 0.29 6.44 11.01 3.79 3.61 13.0321
"3" "Mason Crosby" "3.60-11.56" 1.54 1.89 2.18 2.27 7.58 "#16" 0.0899999999999999 0.35 6.44 11.56 3.6 3.98 15.8404
"1" "Stephen Hauschka" "3.07-12.01" 1.59 1.96 1.85 1.85 7.54 "#1" 0 0.37 6.43 12.01 3.07 4.47 19.9809
"11" "Adam Vinatieri" "3.15-12.23" 1.7 2.09 1.95 2.05 7.69 "#20" 0.0999999999999999 0.39 6.42 12.23 3.15 4.54 20.6116
"10" "Jason Sanders" "3.22-11.06" 1.37 1.61 2.37 2.37 7.14 "#26" 0 0.24 6.42 11.06 3.22 3.92 15.3664
"4" "Greg Joseph" "2.47-12.47" 1.59 1.9 2.14 2.28 7.47 "#30" 0.14 0.31 6.4 12.47 2.47 5 25
"7" "Ka'imi Fairbairn" "2.87-12.03" 1.52 1.87 2.06 2.06 7.45 "#8" 0 0.35 6.4 12.03 2.87 4.58 20.9764
"4" "Jason Sanders" "3.30-11.20" 1.51 1.78 2.5 2.56 7.25 "#14" 0.0600000000000001 0.27 6.38 11.2 3.3 3.95 15.6025
"13" "Matt Prater" "3.99-10.91" 1.55 1.89 2.18 2.24 7.45 "#13" 0.0600000000000001 0.34 6.37 10.91 3.99 3.46 11.9716
"15" "Dustin Hopkins" "3.90-10.58" 1.69 1.98 1.54 1.54 7.24 "#8" 0 0.29 6.37 10.58 3.9 3.34 11.1556
"3" "Brett Maher" "3.42-11.40" 1.52 1.86 2.29 2.31 7.41 "#15" 0.02 0.34 6.37 11.4 3.42 3.99 15.9201
"11" "Randy Bullock" "2.98-11.74" 1.56 1.89 1.83 1.84 7.36 "#1" 0.01 0.33 6.36 11.74 2.98 4.38 19.1844
"1" "Brett Maher" "3.42-11.32" 1.52 1.85 2.24 2.26 7.37 "#24" 0.0199999999999996 0.33 6.36 11.32 3.42 3.95 15.6025
"2" "Brandon McManus" "4.01-12.53" 1.83 2.45 2.05 2.1 8.27 "#30" 0.0500000000000003 0.62 6.36 12.53 4.01 4.26 18.1476
"5" "Jason Myers" "3.11-11.09" 1.46 1.7 2.06 2.08 7.1 "#5" 0.02 0.24 6.36 11.09 3.11 3.99 15.9201
